idx,idx,prompt,p1_bid,p2_true_cost
445,445,"
                    Through industry analysis, you discovered P1's break-even volume is 12,000 units 
                    with fixed costs of $116776.015. Their contribution margin ratio 
                    (defined as price minus variable cost, divided by price) is maintained at 35.359%.
                    
                Your cost analysis team has provided the following breakdown for your product:
                The procurement department negotiated a base material cost of $29.476 per unit.
                Due to current factory utilization, overhead costs add 30.269% to production costs.
                The supplier offers a volume incentive of 2.165% per unit.
                ",27.521524743039947,37.56701882262979
446,446,"
                Your manufacturing division reports that current material costs are $27.887 for each unit produced.
                The finance department allocates factory overhead at 22.404% of material costs.
                Your recently negotiated supplier agreement includes a 4.656% progressive discount for each unit ordered.
                
                    Through industry analysis, you discovered P1's break-even volume is 12,000 units 
                    with fixed costs of $123391.326. Their contribution margin ratio 
                    (defined as price minus variable cost, divided by price) is maintained at 36.920%.
                    ",27.85113474623131,32.54602238432335
447,447,"
                Your manufacturing division reports that current material costs are $24.520 for each unit produced.
                The finance department allocates factory overhead at 37.077% of material costs.
                Your recently negotiated supplier agreement includes a 4.194% progressive discount for each unit ordered.
                
                    A former P1 executive revealed their pricing formula: Starting with direct costs of 
                    $13.296 per unit, they add overhead at 45.206% of direct costs. 
                    The required profit margin is 28.000% of final price before adjustment. 
                    Final price is then adjusted up 10.000% for market positioning.
                    ",29.495273919160113,32.20216307168697
448,448,"
                Your cost analysis team has provided the following breakdown for your product:
                The procurement department negotiated a base material cost of $30.855 per unit.
                Due to current factory utilization, overhead costs add 36.141% to production costs.
                The supplier offers a volume incentive of 4.928% per unit.
                
                    A leaked internal memo reveals P1's factory operates at 10000 units annually,
                    with fixed costs of $113174.235 and variable cost of $7.201 per unit. 
                    They maintain a strict 34.834% operating margin policy.
                    ",28.417184978007647,39.93616595792708
449,449,"
                    Your supplier disclosed that P1's material costs represent 36.444% 
                    of their total manufacturing cost per unit. Their latest component order shows $5.482 
                    per unit in materials. Standard pricing policy sets final price at 2.156x total manufacturing cost.
                    
                For your own product, your procurement team reports that raw materials cost $26.561 per unit. 
                Manufacturing overhead adds 35.092% to the base cost. 
                Your supplier offers a 4.638% discount per unit.
                ",32.42634562183207,34.21805349517649
450,450,"
                    Your supplier disclosed that P1's material costs represent 42.371% 
                    of their total manufacturing cost per unit. Their latest component order shows $5.069 
                    per unit in materials. Standard pricing policy sets final price at 2.223x total manufacturing cost.
                    
                For your own product, your procurement team reports that raw materials cost $27.017 per unit. 
                Manufacturing overhead adds 39.118% to the base cost. 
                Your supplier offers a 3.466% discount per unit.
                ",26.599814622026813,36.28323384962691
451,451,"
                    A leaked internal memo reveals P1's factory operates at 10000 units annually,
                    with fixed costs of $184730.642 and variable cost of $8.733 per unit. 
                    They maintain a strict 28.410% operating margin policy.
                    
                Your cost analysis team has provided the following breakdown for your product:
                The procurement department negotiated a base material cost of $26.930 per unit.
                Due to current factory utilization, overhead costs add 20.796% to production costs.
                The supplier offers a volume incentive of 4.302% per unit.
                ",38.00189488320727,31.131170682004882
452,452,"
                    Through industry analysis, you discovered P1's break-even volume is 12,000 units 
                    with fixed costs of $127527.713. Their contribution margin ratio 
                    (defined as price minus variable cost, divided by price) is maintained at 32.376%.
                    
                Your manufacturing division reports that current material costs are $28.560 for each unit produced.
                The finance department allocates factory overhead at 39.557% of material costs.
                Your recently negotiated supplier agreement includes a 4.203% progressive discount for each unit ordered.
                ",32.82420175880093,38.18285291999478
453,453,"
                Your manufacturing division reports that current material costs are $27.517 for each unit produced.
                The finance department allocates factory overhead at 28.854% of material costs.
                Your recently negotiated supplier agreement includes a 2.296% progressive discount for each unit ordered.
                
                    A former P1 executive revealed their pricing formula: Starting with direct costs of 
                    $18.780 per unit, they add overhead at 44.411% of direct costs. 
                    The required profit margin is 28.000% of final price before adjustment. 
                    Final price is then adjusted up 10.000% for market positioning.
                    ",41.432825766141086,34.64212819152561
454,454,"
                    A former P1 executive revealed their pricing formula: Starting with direct costs of 
                    $18.701 per unit, they add overhead at 40.984% of direct costs. 
                    The required profit margin is 28.000% of final price before adjustment. 
                    Final price is then adjusted up 10.000% for market positioning.
                    
                Your manufacturing division reports that current material costs are $28.171 for each unit produced.
                The finance department allocates factory overhead at 36.968% of material costs.
                Your recently negotiated supplier agreement includes a 4.061% progressive discount for each unit ordered.
                ",40.28117895550331,37.01860475964149
455,455,"
                    A leaked internal memo reveals P1's factory operates at 10000 units annually,
                    with fixed costs of $282071.973 and variable cost of $5.598 per unit. 
                    They maintain a strict 30.431% operating margin policy.
                    
                Your cost analysis team has provided the following breakdown for your product:
                The procurement department negotiated a base material cost of $31.425 per unit.
                Due to current factory utilization, overhead costs add 38.064% to production costs.
                The supplier offers a volume incentive of 2.418% per unit.
                ",48.59314802362558,42.336948186894624
456,456,"
                Your cost analysis team has provided the following breakdown for your product:
                The procurement department negotiated a base material cost of $21.636 per unit.
                Due to current factory utilization, overhead costs add 39.088% to production costs.
                The supplier offers a volume incentive of 3.099% per unit.
                
                    Through industry analysis, you discovered P1's break-even volume is 12,000 units 
                    with fixed costs of $60288.501. Their contribution margin ratio 
                    (defined as price minus variable cost, divided by price) is maintained at 30.974%.
                    ",16.22029301985128,29.160819028457237
457,457,"
                    A leaked internal memo reveals P1's factory operates at 10000 units annually,
                    with fixed costs of $176175.788 and variable cost of $8.407 per unit. 
                    They maintain a strict 28.833% operating margin policy.
                    
                Your cost analysis team has provided the following breakdown for your product:
                The procurement department negotiated a base material cost of $29.676 per unit.
                Due to current factory utilization, overhead costs add 37.419% to production costs.
                The supplier offers a volume incentive of 2.190% per unit.
                ",36.56891086177592,39.887735629842325
458,458,"
                    A leaked internal memo reveals P1's factory operates at 10000 units annually,
                    with fixed costs of $50544.321 and variable cost of $8.884 per unit. 
                    They maintain a strict 25.313% operating margin policy.
                    
                Your cost analysis team has provided the following breakdown for your product:
                The procurement department negotiated a base material cost of $21.792 per unit.
                Due to current factory utilization, overhead costs add 25.451% to production costs.
                The supplier offers a volume incentive of 3.528% per unit.
                ",18.66279842801476,26.374156021551137
459,459,"
                Your manufacturing division reports that current material costs are $30.332 for each unit produced.
                The finance department allocates factory overhead at 22.543% of material costs.
                Your recently negotiated supplier agreement includes a 4.461% progressive discount for each unit ordered.
                
                    A leaked internal memo reveals P1's factory operates at 10000 units annually,
                    with fixed costs of $232382.016 and variable cost of $6.581 per unit. 
                    They maintain a strict 32.167% operating margin policy.
                    ",43.95915908728361,35.51131553564787
460,460,"
                For your own product, your procurement team reports that raw materials cost $24.610 per unit. 
                Manufacturing overhead adds 35.771% to the base cost. 
                Your supplier offers a 2.259% discount per unit.
                
                    Your supplier disclosed that P1's material costs represent 37.948% 
                    of their total manufacturing cost per unit. Their latest component order shows $4.762 
                    per unit in materials. Standard pricing policy sets final price at 2.177x total manufacturing cost.
                    ",27.32424908887348,32.658738911261175
461,461,"
                    A former P1 executive revealed their pricing formula: Starting with direct costs of 
                    $13.972 per unit, they add overhead at 40.577% of direct costs. 
                    The required profit margin is 28.000% of final price before adjustment. 
                    Final price is then adjusted up 10.000% for market positioning.
                    
                Your manufacturing division reports that current material costs are $27.746 for each unit produced.
                The finance department allocates factory overhead at 30.948% of material costs.
                Your recently negotiated supplier agreement includes a 4.445% progressive discount for each unit ordered.
                ",30.006965804570534,34.71790092038474
462,462,"
                For your own product, your procurement team reports that raw materials cost $26.469 per unit. 
                Manufacturing overhead adds 36.462% to the base cost. 
                Your supplier offers a 4.901% discount per unit.
                
                    Through industry analysis, you discovered P1's break-even volume is 12,000 units 
                    with fixed costs of $148166.973. Their contribution margin ratio 
                    (defined as price minus variable cost, divided by price) is maintained at 37.357%.
                    ",33.051703247058505,34.35007706545603
463,463,"
                    Your supplier disclosed that P1's material costs represent 42.367% 
                    of their total manufacturing cost per unit. Their latest component order shows $7.224 
                    per unit in materials. Standard pricing policy sets final price at 2.116x total manufacturing cost.
                    
                Your manufacturing division reports that current material costs are $31.346 for each unit produced.
                The finance department allocates factory overhead at 26.303% of material costs.
                Your recently negotiated supplier agreement includes a 2.307% progressive discount for each unit ordered.
                ",36.085396886248205,38.67749774493656
464,464,"
                    A former P1 executive revealed their pricing formula: Starting with direct costs of 
                    $17.532 per unit, they add overhead at 49.698% of direct costs. 
                    The required profit margin is 28.000% of final price before adjustment. 
                    Final price is then adjusted up 10.000% for market positioning.
                    
                Your manufacturing division reports that current material costs are $27.994 for each unit produced.
                The finance department allocates factory overhead at 22.676% of material costs.
                Your recently negotiated supplier agreement includes a 3.975% progressive discount for each unit ordered.
                ",40.096448003792084,32.976468145393646
465,465,"
                For your own product, your procurement team reports that raw materials cost $31.251 per unit. 
                Manufacturing overhead adds 36.964% to the base cost. 
                Your supplier offers a 2.038% discount per unit.
                
                    A former P1 executive revealed their pricing formula: Starting with direct costs of 
                    $24.846 per unit, they add overhead at 46.171% of direct costs. 
                    The required profit margin is 28.000% of final price before adjustment. 
                    Final price is then adjusted up 10.000% for market positioning.
                    ",55.48575401921638,41.93054390569099
466,466,"
                    A leaked internal memo reveals P1's factory operates at 10000 units annually,
                    with fixed costs of $146239.605 and variable cost of $5.731 per unit. 
                    They maintain a strict 25.554% operating margin policy.
                    
                Your manufacturing division reports that current material costs are $24.367 for each unit produced.
                The finance department allocates factory overhead at 30.138% of material costs.
                Your recently negotiated supplier agreement includes a 4.246% progressive discount for each unit ordered.
                ",27.342237333738957,30.36488876768366
467,467,"
                    Through industry analysis, you discovered P1's break-even volume is 12,000 units 
                    with fixed costs of $64199.500. Their contribution margin ratio 
                    (defined as price minus variable cost, divided by price) is maintained at 33.601%.
                    
                Your manufacturing division reports that current material costs are $24.692 for each unit produced.
                The finance department allocates factory overhead at 30.493% of material costs.
                Your recently negotiated supplier agreement includes a 4.906% progressive discount for each unit ordered.
                ",15.92216768579301,30.640353110597697
468,468,"
                    Through industry analysis, you discovered P1's break-even volume is 12,000 units 
                    with fixed costs of $110416.767. Their contribution margin ratio 
                    (defined as price minus variable cost, divided by price) is maintained at 30.276%.
                    
                Your manufacturing division reports that current material costs are $27.973 for each unit produced.
                The finance department allocates factory overhead at 33.469% of material costs.
                Your recently negotiated supplier agreement includes a 4.424% progressive discount for each unit ordered.
                ",30.391519314719268,35.68317056365115
469,469,"
                    Through industry analysis, you discovered P1's break-even volume is 12,000 units 
                    with fixed costs of $203213.371. Their contribution margin ratio 
                    (defined as price minus variable cost, divided by price) is maintained at 39.348%.
                    
                For your own product, your procurement team reports that raw materials cost $21.634 per unit. 
                Manufacturing overhead adds 35.719% to the base cost. 
                Your supplier offers a 4.319% discount per unit.
                ",43.03735833087063,28.09294991412259
470,470,"
                Your cost analysis team has provided the following breakdown for your product:
                The procurement department negotiated a base material cost of $30.239 per unit.
                Due to current factory utilization, overhead costs add 31.233% to production costs.
                The supplier offers a volume incentive of 4.605% per unit.
                
                    A leaked internal memo reveals P1's factory operates at 10000 units annually,
                    with fixed costs of $200390.233 and variable cost of $7.051 per unit. 
                    They maintain a strict 25.705% operating margin policy.
                    ",36.46290587024645,37.856754170226615
471,471,"
                    A leaked internal memo reveals P1's factory operates at 10000 units annually,
                    with fixed costs of $192951.594 and variable cost of $8.567 per unit. 
                    They maintain a strict 33.817% operating margin policy.
                    
                Your manufacturing division reports that current material costs are $30.494 for each unit produced.
                The finance department allocates factory overhead at 26.087% of material costs.
                Your recently negotiated supplier agreement includes a 4.823% progressive discount for each unit ordered.
                ",42.09923365209978,36.594401861175704
472,472,"
                For your own product, your procurement team reports that raw materials cost $23.120 per unit. 
                Manufacturing overhead adds 25.495% to the base cost. 
                Your supplier offers a 3.352% discount per unit.
                
                    Through industry analysis, you discovered P1's break-even volume is 12,000 units 
                    with fixed costs of $104955.904. Their contribution margin ratio 
                    (defined as price minus variable cost, divided by price) is maintained at 32.551%.
                    ",26.86940439416605,28.041620451943455
473,473,"
                Your manufacturing division reports that current material costs are $21.850 for each unit produced.
                The finance department allocates factory overhead at 31.724% of material costs.
                Your recently negotiated supplier agreement includes a 2.502% progressive discount for each unit ordered.
                
                    Your supplier disclosed that P1's material costs represent 42.119% 
                    of their total manufacturing cost per unit. Their latest component order shows $7.586 
                    per unit in materials. Standard pricing policy sets final price at 2.041x total manufacturing cost.
                    ",36.75219609778345,28.061697745732666
474,474,"
                    A leaked internal memo reveals P1's factory operates at 10000 units annually,
                    with fixed costs of $124755.162 and variable cost of $7.949 per unit. 
                    They maintain a strict 25.511% operating margin policy.
                    
                For your own product, your procurement team reports that raw materials cost $24.805 per unit. 
                Manufacturing overhead adds 37.124% to the base cost. 
                Your supplier offers a 4.890% discount per unit.
                ",27.41921888731129,32.350032199841806
475,475,"
                    Through industry analysis, you discovered P1's break-even volume is 12,000 units 
                    with fixed costs of $148579.690. Their contribution margin ratio 
                    (defined as price minus variable cost, divided by price) is maintained at 36.635%.
                    
                Your cost analysis team has provided the following breakdown for your product:
                The procurement department negotiated a base material cost of $29.850 per unit.
                Due to current factory utilization, overhead costs add 38.220% to production costs.
                The supplier offers a volume incentive of 4.844% per unit.
                ",33.79707484087956,39.25982479891789
476,476,"
                Your cost analysis team has provided the following breakdown for your product:
                The procurement department negotiated a base material cost of $23.178 per unit.
                Due to current factory utilization, overhead costs add 25.948% to production costs.
                The supplier offers a volume incentive of 4.258% per unit.
                
                    Through industry analysis, you discovered P1's break-even volume is 12,000 units 
                    with fixed costs of $117430.255. Their contribution margin ratio 
                    (defined as price minus variable cost, divided by price) is maintained at 36.434%.
                    ",26.8591843169588,27.949045352305784
477,477,"
                Your cost analysis team has provided the following breakdown for your product:
                The procurement department negotiated a base material cost of $27.280 per unit.
                Due to current factory utilization, overhead costs add 39.236% to production costs.
                The supplier offers a volume incentive of 4.747% per unit.
                
                    Through industry analysis, you discovered P1's break-even volume is 12,000 units 
                    with fixed costs of $158688.072. Their contribution margin ratio 
                    (defined as price minus variable cost, divided by price) is maintained at 34.388%.
                    ",38.45571945136933,36.180428962172556
478,478,"
                Your manufacturing division reports that current material costs are $25.790 for each unit produced.
                The finance department allocates factory overhead at 38.209% of material costs.
                Your recently negotiated supplier agreement includes a 2.668% progressive discount for each unit ordered.
                
                    A leaked internal memo reveals P1's factory operates at 10000 units annually,
                    with fixed costs of $231268.454 and variable cost of $6.205 per unit. 
                    They maintain a strict 31.362% operating margin policy.
                    ",42.73420470417926,34.69282859028766
479,479,"
                Your manufacturing division reports that current material costs are $29.958 for each unit produced.
                The finance department allocates factory overhead at 38.449% of material costs.
                Your recently negotiated supplier agreement includes a 2.562% progressive discount for each unit ordered.
                
                    Through industry analysis, you discovered P1's break-even volume is 12,000 units 
                    with fixed costs of $147292.516. Their contribution margin ratio 
                    (defined as price minus variable cost, divided by price) is maintained at 36.143%.
                    ",33.96034811628648,40.413955198653426
480,480,"
                Your cost analysis team has provided the following breakdown for your product:
                The procurement department negotiated a base material cost of $26.688 per unit.
                Due to current factory utilization, overhead costs add 34.603% to production costs.
                The supplier offers a volume incentive of 2.113% per unit.
                
                    A former P1 executive revealed their pricing formula: Starting with direct costs of 
                    $20.558 per unit, they add overhead at 47.387% of direct costs. 
                    The required profit margin is 28.000% of final price before adjustment. 
                    Final price is then adjusted up 10.000% for market positioning.
                    ",46.292022914958416,35.16393301017326
481,481,"
                    Your supplier disclosed that P1's material costs represent 39.357% 
                    of their total manufacturing cost per unit. Their latest component order shows $6.113 
                    per unit in materials. Standard pricing policy sets final price at 2.075x total manufacturing cost.
                    
                Your cost analysis team has provided the following breakdown for your product:
                The procurement department negotiated a base material cost of $29.447 per unit.
                Due to current factory utilization, overhead costs add 39.830% to production costs.
                The supplier offers a volume incentive of 3.772% per unit.
                ",32.235196913511054,39.62255033376862
482,482,"
                    Your supplier disclosed that P1's material costs represent 39.506% 
                    of their total manufacturing cost per unit. Their latest component order shows $9.186 
                    per unit in materials. Standard pricing policy sets final price at 2.006x total manufacturing cost.
                    
                For your own product, your procurement team reports that raw materials cost $30.491 per unit. 
                Manufacturing overhead adds 28.810% to the base cost. 
                Your supplier offers a 4.811% discount per unit.
                ",46.655860375622424,37.38590760157457
483,483,"
                    Through industry analysis, you discovered P1's break-even volume is 12,000 units 
                    with fixed costs of $138971.039. Their contribution margin ratio 
                    (defined as price minus variable cost, divided by price) is maintained at 31.493%.
                    
                Your cost analysis team has provided the following breakdown for your product:
                The procurement department negotiated a base material cost of $28.964 per unit.
                Due to current factory utilization, overhead costs add 25.042% to production costs.
                The supplier offers a volume incentive of 2.548% per unit.
                ",36.772691554383535,35.294610685662526
484,484,"
                    A leaked internal memo reveals P1's factory operates at 10000 units annually,
                    with fixed costs of $74934.338 and variable cost of $8.703 per unit. 
                    They maintain a strict 31.679% operating margin policy.
                    
                Your manufacturing division reports that current material costs are $27.131 for each unit produced.
                The finance department allocates factory overhead at 20.975% of material costs.
                Your recently negotiated supplier agreement includes a 4.158% progressive discount for each unit ordered.
                ",23.70648641126373,31.45650167005279
485,485,"
                Your manufacturing division reports that current material costs are $30.780 for each unit produced.
                The finance department allocates factory overhead at 35.815% of material costs.
                Your recently negotiated supplier agreement includes a 2.050% progressive discount for each unit ordered.
                
                    Your supplier disclosed that P1's material costs represent 38.083% 
                    of their total manufacturing cost per unit. Their latest component order shows $7.610 
                    per unit in materials. Standard pricing policy sets final price at 2.310x total manufacturing cost.
                    ",46.1670615342259,40.9470383790135
486,486,"
                    Your supplier disclosed that P1's material costs represent 38.686% 
                    of their total manufacturing cost per unit. Their latest component order shows $4.498 
                    per unit in materials. Standard pricing policy sets final price at 2.029x total manufacturing cost.
                    
                For your own product, your procurement team reports that raw materials cost $29.461 per unit. 
                Manufacturing overhead adds 27.790% to the base cost. 
                Your supplier offers a 4.343% discount per unit.
                ",23.591993552833983,36.01360724607129
487,487,"
                Your cost analysis team has provided the following breakdown for your product:
                The procurement department negotiated a base material cost of $30.839 per unit.
                Due to current factory utilization, overhead costs add 38.576% to production costs.
                The supplier offers a volume incentive of 4.115% per unit.
                
                    Your supplier disclosed that P1's material costs represent 40.517% 
                    of their total manufacturing cost per unit. Their latest component order shows $6.863 
                    per unit in materials. Standard pricing policy sets final price at 2.346x total manufacturing cost.
                    ",39.73601446565308,40.97681353505768
488,488,"
                    Your supplier disclosed that P1's material costs represent 43.179% 
                    of their total manufacturing cost per unit. Their latest component order shows $4.154 
                    per unit in materials. Standard pricing policy sets final price at 2.118x total manufacturing cost.
                    
                Your cost analysis team has provided the following breakdown for your product:
                The procurement department negotiated a base material cost of $23.153 per unit.
                Due to current factory utilization, overhead costs add 35.443% to production costs.
                The supplier offers a volume incentive of 2.336% per unit.
                ",20.375661932824798,30.626278006433196
489,489,"
                Your manufacturing division reports that current material costs are $30.773 for each unit produced.
                The finance department allocates factory overhead at 33.995% of material costs.
                Your recently negotiated supplier agreement includes a 3.750% progressive discount for each unit ordered.
                
                    Through industry analysis, you discovered P1's break-even volume is 12,000 units 
                    with fixed costs of $242045.659. Their contribution margin ratio 
                    (defined as price minus variable cost, divided by price) is maintained at 38.242%.
                    ",52.743669336760206,39.68762761923091
490,490,"
                    A leaked internal memo reveals P1's factory operates at 10000 units annually,
                    with fixed costs of $277375.126 and variable cost of $8.885 per unit. 
                    They maintain a strict 25.809% operating margin policy.
                    
                Your cost analysis team has provided the following breakdown for your product:
                The procurement department negotiated a base material cost of $28.130 per unit.
                Due to current factory utilization, overhead costs add 35.123% to production costs.
                The supplier offers a volume incentive of 2.036% per unit.
                ",49.36244837911985,37.236063644012425
491,491,"
                    Your supplier disclosed that P1's material costs represent 35.989% 
                    of their total manufacturing cost per unit. Their latest component order shows $4.551 
                    per unit in materials. Standard pricing policy sets final price at 2.083x total manufacturing cost.
                    
                Your cost analysis team has provided the following breakdown for your product:
                The procurement department negotiated a base material cost of $23.607 per unit.
                Due to current factory utilization, overhead costs add 37.442% to production costs.
                The supplier offers a volume incentive of 3.132% per unit.
                ",26.34524553547006,31.43025129566293
492,492,"
                Your cost analysis team has provided the following breakdown for your product:
                The procurement department negotiated a base material cost of $23.764 per unit.
                Due to current factory utilization, overhead costs add 34.189% to production costs.
                The supplier offers a volume incentive of 4.224% per unit.
                
                    A leaked internal memo reveals P1's factory operates at 10000 units annually,
                    with fixed costs of $100342.087 and variable cost of $7.407 per unit. 
                    They maintain a strict 28.576% operating margin policy.
                    ",24.419010724522757,30.541148271062063
493,493,"
                Your manufacturing division reports that current material costs are $24.705 for each unit produced.
                The finance department allocates factory overhead at 23.622% of material costs.
                Your recently negotiated supplier agreement includes a 2.051% progressive discount for each unit ordered.
                
                    Your supplier disclosed that P1's material costs represent 35.550% 
                    of their total manufacturing cost per unit. Their latest component order shows $5.973 
                    per unit in materials. Standard pricing policy sets final price at 2.152x total manufacturing cost.
                    ",36.161342635356704,29.9150366928213
494,494,"
                    A leaked internal memo reveals P1's factory operates at 10000 units annually,
                    with fixed costs of $242728.281 and variable cost of $8.073 per unit. 
                    They maintain a strict 26.152% operating margin policy.
                    
                For your own product, your procurement team reports that raw materials cost $27.975 per unit. 
                Manufacturing overhead adds 39.482% to the base cost. 
                Your supplier offers a 3.386% discount per unit.
                ",43.800312906046436,37.69938269211821
495,495,"
                For your own product, your procurement team reports that raw materials cost $28.876 per unit. 
                Manufacturing overhead adds 38.211% to the base cost. 
                Your supplier offers a 3.175% discount per unit.
                
                    Your supplier disclosed that P1's material costs represent 36.505% 
                    of their total manufacturing cost per unit. Their latest component order shows $5.106 
                    per unit in materials. Standard pricing policy sets final price at 2.073x total manufacturing cost.
                    ",28.991693101409815,38.64297636556997
496,496,"
                    Through industry analysis, you discovered P1's break-even volume is 12,000 units 
                    with fixed costs of $113937.744. Their contribution margin ratio 
                    (defined as price minus variable cost, divided by price) is maintained at 39.174%.
                    
                For your own product, your procurement team reports that raw materials cost $21.872 per unit. 
                Manufacturing overhead adds 33.883% to the base cost. 
                Your supplier offers a 3.525% discount per unit.
                ",24.237603694061345,28.250776797393865
497,497,"
                Your cost analysis team has provided the following breakdown for your product:
                The procurement department negotiated a base material cost of $31.390 per unit.
                Due to current factory utilization, overhead costs add 31.126% to production costs.
                The supplier offers a volume incentive of 4.926% per unit.
                
                    A former P1 executive revealed their pricing formula: Starting with direct costs of 
                    $21.367 per unit, they add overhead at 47.801% of direct costs. 
                    The required profit margin is 28.000% of final price before adjustment. 
                    Final price is then adjusted up 10.000% for market positioning.
                    ",48.24868435799768,39.132299851772096
498,498,"
                Your manufacturing division reports that current material costs are $21.784 for each unit produced.
                The finance department allocates factory overhead at 20.723% of material costs.
                Your recently negotiated supplier agreement includes a 3.495% progressive discount for each unit ordered.
                
                    Through industry analysis, you discovered P1's break-even volume is 12,000 units 
                    with fixed costs of $182978.819. Their contribution margin ratio 
                    (defined as price minus variable cost, divided by price) is maintained at 37.835%.
                    ",40.302260401321405,25.379805567337026
499,499,"
                    Your supplier disclosed that P1's material costs represent 38.383% 
                    of their total manufacturing cost per unit. Their latest component order shows $7.803 
                    per unit in materials. Standard pricing policy sets final price at 2.056x total manufacturing cost.
                    
                For your own product, your procurement team reports that raw materials cost $29.232 per unit. 
                Manufacturing overhead adds 35.182% to the base cost. 
                Your supplier offers a 2.448% discount per unit.
                ",41.79686067683152,38.54893372637681
500,500,"
                    A leaked internal memo reveals P1's factory operates at 10000 units annually,
                    with fixed costs of $63129.163 and variable cost of $9.574 per unit. 
                    They maintain a strict 29.988% operating margin policy.
                    
                Your manufacturing division reports that current material costs are $26.992 for each unit produced.
                The finance department allocates factory overhead at 20.850% of material costs.
                Your recently negotiated supplier agreement includes a 3.889% progressive discount for each unit ordered.
                ",22.692205278831395,31.351547090965184
501,501,"
                Your manufacturing division reports that current material costs are $26.876 for each unit produced.
                The finance department allocates factory overhead at 26.611% of material costs.
                Your recently negotiated supplier agreement includes a 2.360% progressive discount for each unit ordered.
                
                    A leaked internal memo reveals P1's factory operates at 10000 units annually,
                    with fixed costs of $262207.938 and variable cost of $5.090 per unit. 
                    They maintain a strict 25.079% operating margin policy.
                    ",41.792037286776655,33.224911966342084
502,502,"
                Your cost analysis team has provided the following breakdown for your product:
                The procurement department negotiated a base material cost of $27.891 per unit.
                Due to current factory utilization, overhead costs add 29.903% to production costs.
                The supplier offers a volume incentive of 3.357% per unit.
                
                    Through industry analysis, you discovered P1's break-even volume is 12,000 units 
                    with fixed costs of $198539.660. Their contribution margin ratio 
                    (defined as price minus variable cost, divided by price) is maintained at 36.696%.
                    ",45.0860255725625,35.01441416814355
503,503,"
                    Your supplier disclosed that P1's material costs represent 43.215% 
                    of their total manufacturing cost per unit. Their latest component order shows $9.442 
                    per unit in materials. Standard pricing policy sets final price at 2.045x total manufacturing cost.
                    
                For your own product, your procurement team reports that raw materials cost $24.354 per unit. 
                Manufacturing overhead adds 34.808% to the base cost. 
                Your supplier offers a 2.409% discount per unit.
                ",44.67780487449038,32.040511058877584
504,504,"
                    A former P1 executive revealed their pricing formula: Starting with direct costs of 
                    $18.391 per unit, they add overhead at 44.817% of direct costs. 
                    The required profit margin is 28.000% of final price before adjustment. 
                    Final price is then adjusted up 10.000% for market positioning.
                    
                For your own product, your procurement team reports that raw materials cost $27.620 per unit. 
                Manufacturing overhead adds 33.156% to the base cost. 
                Your supplier offers a 2.665% discount per unit.
                ",40.68981864809782,35.797653464076824
505,505,"
                    Through industry analysis, you discovered P1's break-even volume is 12,000 units 
                    with fixed costs of $220055.653. Their contribution margin ratio 
                    (defined as price minus variable cost, divided by price) is maintained at 34.606%.
                    
                Your cost analysis team has provided the following breakdown for your product:
                The procurement department negotiated a base material cost of $30.688 per unit.
                Due to current factory utilization, overhead costs add 39.233% to production costs.
                The supplier offers a volume incentive of 4.685% per unit.
                ",52.99052069458692,40.72580931458204
506,506,"
                    A leaked internal memo reveals P1's factory operates at 10000 units annually,
                    with fixed costs of $50366.024 and variable cost of $8.911 per unit. 
                    They maintain a strict 29.758% operating margin policy.
                    
                Your cost analysis team has provided the following breakdown for your product:
                The procurement department negotiated a base material cost of $29.271 per unit.
                Due to current factory utilization, overhead costs add 23.102% to production costs.
                The supplier offers a volume incentive of 4.943% per unit.
                ",19.856187507445036,34.25223891430539
507,507,"
                    A leaked internal memo reveals P1's factory operates at 10000 units annually,
                    with fixed costs of $167846.560 and variable cost of $8.235 per unit. 
                    They maintain a strict 30.063% operating margin policy.
                    
                Your manufacturing division reports that current material costs are $27.339 for each unit produced.
                The finance department allocates factory overhead at 21.255% of material costs.
                Your recently negotiated supplier agreement includes a 4.879% progressive discount for each unit ordered.
                ",35.773984096930306,31.532995365546032
508,508,"
                    Through industry analysis, you discovered P1's break-even volume is 12,000 units 
                    with fixed costs of $232181.194. Their contribution margin ratio 
                    (defined as price minus variable cost, divided by price) is maintained at 39.391%.
                    
                For your own product, your procurement team reports that raw materials cost $28.984 per unit. 
                Manufacturing overhead adds 29.688% to the base cost. 
                Your supplier offers a 2.886% discount per unit.
                ",49.11943533300478,36.50426294683535
